x0003,y0003
429350000,-112.0082016,
429375000,-112.0397263,
429400000,-112.0117111,
429425000,-111.9697952,
429450000,-111.9693375,
429475000,-111.7853088,
429500000,-111.7850952,
429525000,-111.9883347,
429550000,-112.0032043,
429575000,-112.0611649,
429600000,-112.0097733,
429625000,-112.0539398,
429650000,-112.0033875,
429675000,-111.9849701,
429700000,-112.0574875,
429725000,-111.9332581,
429750000,-112.0045395,
429775000,-112.0762177,
429800000,-112.0429688,
429825000,-111.9777527,
429850000,-111.9946976,
429875000,-111.9790573,
429900000,-111.7759705,
429925000,-111.8735962,
429950000,-112.0349274,
429975000,-111.7660675,
430000000,-108.3905716,
430025000,-111.809967,
430050000,-111.8680267,
430075000,-111.7557678,
430100000,-111.9111328,
430125000,-111.801651,
430150000,-111.7596741,
430175000,-111.8923111,
430200000,-111.9467773,
430225000,-111.8440857,
430250000,-111.7653198,
430275000,-111.8572693,
430300000,-111.848671,
430325000,-111.7279129,
430350000,-111.7878265,
430375000,-111.8072052,
430400000,-111.8527298,
430425000,-111.6915512,
430450000,-111.8645096,
430475000,-111.8065186,
430500000,-111.6353226,
430525000,-111.9778442,
430550000,-111.8548508,
430575000,-111.9195938,
430600000,-111.8258209,
430625000,-111.7044525,
430650000,-111.8502884,
430675000,-111.9269638,
430700000,-111.874321,
430725000,-112.0585022,
430750000,-111.9389191,
430775000,-111.9501801,
430800000,-112.0350952,
430825000,-112.0641632,
430850000,-111.9709625,
430875000,-111.9821091,
430900000,-111.7029877,
430925000,-111.8444977,
430950000,-111.8826294,
430975000,-111.852684,
431000000,-111.1101456,
431025000,-112.0681,
431050000,-112.0247269,
431075000,-111.9842834,
431100000,-111.9969482,
431125000,-111.8470459,
431150000,-111.9612274,
431175000,-112.0072098,
431200000,-111.8258057,
431225000,-112.0265045,
431250000,-111.8384399,
431275000,-111.8881607,
431300000,-111.7947769,
431325000,-111.8815231,
431350000,-111.9152679,
431375000,-111.9055023,
431400000,-111.8540878,
431425000,-111.8960266,
431450000,-111.9026794,
431475000,-111.6165314,
431500000,-111.6680908,
431525000,-111.7202606,
431550000,-111.7632675,
431575000,-111.770752,
431600000,-111.7073059,
431625000,-111.8683014,
431650000,-111.9538269,
431675000,-111.9322357,
431700000,-111.8751221,
431725000,-111.8184204,
431750000,-111.8799286,
431775000,-111.83181,
431800000,-111.7906113,
431825000,-111.8109741,
431850000,-111.8069763,
431875000,-111.797821,
431900000,-111.8141022,
431925000,-111.7641907,
431950000,-111.9606171,
431975000,-111.8128128,
432000000,-111.2328186,
432025000,-111.8619537,
432050000,-111.8527832,
432075000,-111.9711304,
432100000,-111.9649887,
432125000,-111.9719009,
432150000,-111.9421387,
432175000,-111.9478912,
432200000,-112.0115356,
432225000,-111.8677444,
432250000,-111.9201202,
432275000,-112.1082382,
432300000,-111.8445663,
432325000,-111.8028717,
432350000,-111.8836136,
432375000,-111.6129913,
432400000,-111.848114,
432425000,-111.8147583,
432450000,-111.9242706,
432475000,-112.0218201,
432500000,-111.643364,
432525000,-111.723259,
432550000,-111.691864,
432575000,-111.8275604,
432600000,-111.985054,
432625000,-111.9687805,
432650000,-111.9841461,
432675000,-111.7446823,
432700000,-111.7370453,
432725000,-111.7821045,
432750000,-111.9037628,
432775000,-111.9419785,
432800000,-111.853035,
432825000,-111.7302704,
432850000,-111.8139496,
432875000,-111.6849136,
432900000,-111.6945801,
432925000,-111.5981979,
432950000,-111.8392334,
432975000,-111.8510132,
433000000,-111.4444427,
433025000,-111.77005,
433050000,-111.8193512,
433075000,-111.7083588,
433100000,-111.7458954,
433125000,-111.8501282,
433150000,-111.7256775,
433175000,-111.7277069,
433200000,-111.7933197,
433225000,-111.786911,
433250000,-111.9140778,
433275000,-111.7449493,
433300000,-111.7942886,
433325000,-111.7088928,
433350000,-111.716217,
433375000,-111.8725739,
433400000,-111.8112335,
433425000,-111.749054,
433450000,-111.7765045,
433475000,-111.7505493,
433500000,-111.7524872,
433525000,-111.7999115,
433550000,-111.728363,
433575000,-111.7839127,
433600000,-111.8207169,
433625000,-111.8538818,
433650000,-111.8099899,
433675000,-111.7643814,
433700000,-111.8803864,
433725000,-111.7035294,
433750000,-111.8954849,
433775000,-111.7736435,
433800000,-111.7507019,
433825000,-111.7301788,
433850000,-111.9208145,
433875000,-111.8658752,
433900000,-111.7686386,
433925000,-111.6901093,
433950000,-111.7767487,
433975000,-111.85672,
434000000,-111.5724792,
434025000,-111.8227081,
434050000,-111.7797852,
434075000,-111.8467102,
434100000,-111.8303986,
434125000,-111.7108307,
434150000,-111.7892609,
434175000,-111.7029724,
434200000,-111.8058014,
434225000,-111.9049759,
434250000,-111.7339935,
434275000,-111.8370667,
434300000,-111.8054504,
434325000,-111.726059,
434350000,-111.7797089,
434375000,-111.8342743,
434400000,-111.732193,
434425000,-111.6861877,
434450000,-111.6992035,
434475000,-111.7519684,
434500000,-111.6647263,
434525000,-111.5792084,
434550000,-111.6838837,
434575000,-111.7185822,
434600000,-111.6821976,
434625000,-111.7766113,
434650000,-111.8214035,
434675000,-111.6293716,
434700000,-111.6739502,
434725000,-111.7483063,
434750000,-111.7095108,
434775000,-111.7824097,
434800000,-111.8458633,
434825000,-111.8333588,
434850000,-111.693718,
434875000,-111.9226532,
434900000,-111.8742828,
434925000,-111.9218369,
434950000,-111.7901688,
434975000,-111.7588654,
435000000,-110.7683182,
435025000,-111.844017,
435050000,-111.841095,
435075000,-111.7980194,
435100000,-111.7585144,
435125000,-111.8599701,
435150000,-111.8949738,
435175000,-111.8130341,
435200000,-111.8482666,
435225000,-111.8405228,
435250000,-111.6628571,
435275000,-111.7687683,
435300000,-111.862709,
435325000,-111.7313843,
435350000,-111.7456512,
435375000,-111.8426971,
435400000,-111.7631073,
435425000,-111.7675705,
435450000,-111.8380356,
435475000,-111.8086319,
435500000,-111.73909,
435525000,-111.850769,
435550000,-111.671257,
435575000,-111.700943,
435600000,-111.7153854,
435625000,-111.7708511,
435650000,-111.7676239,
435675000,-111.7599869,
435700000,-111.8697662,
435725000,-111.8048935,
435750000,-111.8323135,
435775000,-111.7954254,
435800000,-111.7038345,
435825000,-111.6653519,
435850000,-111.5710449,
435875000,-111.6339874,
435900000,-111.5420151,
435925000,-111.6342087,
435950000,-111.6218185,
435975000,-111.6163559,
436000000,-111.9421997,
436025000,-111.8481827,
436050000,-111.8112335,
436075000,-111.7179794,
436100000,-111.7269897,
436125000,-111.6272049,
436150000,-111.7115936,
436175000,-111.819725,
436200000,-111.8746948,
436225000,-111.7871017,
436250000,-111.8096771,
436275000,-111.9358978,
436300000,-111.926712,
436325000,-111.8029938,
436350000,-111.8883057,
436375000,-111.7580261,
436400000,-111.8708496,
436425000,-111.9383545,
436450000,-112.0372467,
436475000,-111.9971085,
436500000,-111.9253235,
436525000,-111.9015121,
436550000,-111.8059082,
436575000,-111.9598312,
436600000,-111.9091034,
436625000,-112.0126801,
436650000,-111.9200592,
436675000,-111.9542236,
436700000,-111.8543167,
436725000,-111.8421249,
436750000,-111.9131165,
436775000,-111.9348831,
436800000,-112.0787888,
436825000,-112.0602493,
436850000,-111.8722229,
436875000,-111.8199768,
436900000,-111.7719193,
436925000,-111.9656525,
436950000,-111.8808899,
436975000,-111.8924789,
437000000,-111.4851379,
437025000,-111.8134689,
437050000,-111.8925934,
437075000,-111.9629517,
437100000,-111.818512,
437125000,-111.9842682,
437150000,-111.937645,
437175000,-112.0048904,
437200000,-111.7079163,
437225000,-111.8929138,
437250000,-112.0614929,
437275000,-111.8093567,
437300000,-111.8011398,
437325000,-111.8916245,
437350000,-111.7532043,
437375000,-111.7240829,
437400000,-111.8053284,
437425000,-111.7537537,
437450000,-111.7598267,
437475000,-111.5657806,
437500000,-111.5164261,
437525000,-111.4676361,
437550000,-111.7787628,
437575000,-111.7039566,
437600000,-111.8880081,
437625000,-111.9476166,
437650000,-111.9417877,
437675000,-111.8967514,
437700000,-111.987648,
437725000,-111.8799667,
437750000,-112.0225525,
437775000,-111.7338943,
437800000,-111.8816071,
437825000,-111.9734497,
437850000,-111.964798,
437875000,-111.9939499,
437900000,-111.9224548,
437925000,-111.8743286,
437950000,-111.834343,
437975000,-111.7498322,
438000000,-111.2520981,
438025000,-112.0270538,
438050000,-112.008934,
438075000,-112.0829697,
438100000,-111.9427338,
438125000,-111.8980103,
438150000,-111.870163,
438175000,-112.092865,
438200000,-112.007988,
438225000,-111.9519424,
438250000,-111.8789825,
438275000,-111.9167175,
438300000,-111.9548111,
438325000,-112.0133209,
438350000,-111.928566,
438375000,-111.8551941,
438400000,-111.9332199,
438425000,-111.9357681,
438450000,-111.8770599,
438475000,-111.9062881,
438500000,-111.9137955,
438525000,-111.9620667,
438550000,-111.8571091,
438575000,-111.9597626,
438600000,-111.9649124,
438625000,-111.8603973,
438650000,-111.8428192,
438675000,-111.9791107,
438700000,-111.8882599,
438725000,-111.8913651,
438750000,-111.8100128,
438775000,-111.6962814,
438800000,-111.8461761,
438825000,-111.8435516,
438850000,-111.9179535,
438875000,-111.8104095,
438900000,-111.7286377,
438925000,-111.8246841,
438950000,-111.764534,
438975000,-111.7748566,
439000000,-112.1794739,
439025000,-112.1704559,
439050000,-112.1028137,
439075000,-112.1951294,
439100000,-112.1069641,
439125000,-112.0025482,
439150000,-112.2003632,
439175000,-112.1412964,
439200000,-112.1741333,
439225000,-112.1137238,
439250000,-112.1027985,
439275000,-112.1849747,
439300000,-112.1723785,
439325000,-112.0520782,
439350000,-112.1486816,
439375000,-112.124176,
439400000,-112.0874863,
439425000,-112.1073227,
439450000,-112.0639114,
439475000,-112.0016556,
439500000,-111.6641846,
439525000,-112.1519623,
439550000,-112.1091766,
439575000,-112.1041489,
439600000,-112.2656937,
439625000,-112.2516251,
439650000,-112.2928696,
439675000,-112.3358917,
439700000,-112.2523804,
439725000,-112.0157166,
439750000,-112.1254349,
439775000,-112.3743591,
439800000,-112.0509796,
439825000,-112.1253967,
439850000,-112.1704178,
439875000,-112.2724228,
439900000,-112.0418472,
439925000,-112.3013763,
439950000,-112.0417938,
439975000,-112.1235275,
440000000,-98.98209381,
440025000,-112.1980743,
440050000,-112.1915894,
440075000,-112.0330963,
440100000,-112.4000397,
440125000,-112.3688889,
440150000,-112.2388458,
440175000,-112.3061523,
440200000,-112.2473526,
440225000,-112.185379,
440250000,-112.2452698,
440275000,-112.1625595,
440300000,-112.1477814,
440325000,-112.1484528,
440350000,-112.231636,
440375000,-112.1883011,
440400000,-112.0878525,
440425000,-111.9828186,
440450000,-111.9813461,
440475000,-112.0840607,
440500000,-112.0381317,
440525000,-111.992691,
440550000,-110.9387207,
440575000,-112.0471268,
440600000,-111.8738098,
440625000,-112.2258682,
440650000,-112.1556015,
440675000,-112.1655655,
440700000,-112.1499481,
440725000,-112.1920319,
440750000,-112.106369,
440775000,-112.0451202,
440800000,-112.2100067,
440825000,-112.348259,
440850000,-112.3172455,
440875000,-112.198822,
440900000,-112.2411423,
440925000,-111.6868668,
440950000,-112.1248932,
440975000,-112.0826416,
441000000,-106.4392548,
441025000,-112.2237244,
441050000,-111.8758774,
441075000,-112.3310165,
441100000,-112.1902313,
441125000,-112.4288559,
441150000,-112.1829987,
441175000,-112.2087173,
441200000,-112.2487793,
441225000,-112.0725403,
441250000,-112.07061,
441275000,-112.138092,
441300000,-112.1656036,
441325000,-111.8246536,
441350000,-112.1121674,
441375000,-111.5725555,
441400000,-112.2386932,
441425000,-112.1819763,
441450000,-112.0583344,
441475000,-112.1062546,
441500000,-111.4780884,
441525000,-112.2590027,
441550000,-112.136673,
441575000,-112.2089233,
441600000,-112.0461884,
441625000,-112.135849,
441650000,-111.9691467,
441675000,-112.1422958,
441700000,-112.1092682,
441725000,-112.0878906,
441750000,-112.1406174,
441775000,-112.1153259,
441800000,-112.1641998,
441825000,-112.0002899,
441850000,-111.7072372,
441875000,-112.0028839,
441900000,-112.161499,
441925000,-112.1952744,
441950000,-112.0953522,
441975000,-112.1461639,
442000000,-111.6751556,
442025000,-111.6781235,
442050000,-111.7449875,
442075000,-111.7543716,
442100000,-111.7768707,
442125000,-111.7184906,
442150000,-111.6125183,
442175000,-111.6253967,
442200000,-111.7590637,
442225000,-111.8157196,
442250000,-111.8444443,
442275000,-111.7717743,
442300000,-111.942627,
442325000,-111.6616058,
442350000,-111.6986923,
442375000,-111.6773376,
442400000,-111.6769028,
442425000,-111.8747635,
442450000,-111.8455582,
442475000,-111.6074448,
442500000,-111.0193558,
442525000,-111.8624802,
442550000,-111.8453293,
442575000,-111.8022842,
442600000,-111.876442,
442625000,-111.7574387,
442650000,-111.7895355,
442675000,-111.8496857,
442700000,-111.9227676,
442725000,-111.7519684,
442750000,-111.820488,
442775000,-111.7435913,
442800000,-111.7510071,
442825000,-111.8368378,
442850000,-111.9182663,
442875000,-111.8413925,
442900000,-111.9465179,
442925000,-111.8944702,
442950000,-111.8533325,
442975000,-111.8637695,
443000000,-109.5457535,
443025000,-111.7419128,
443050000,-111.7198029,
443075000,-111.884613,
443100000,-111.8440628,
443125000,-111.829895,
443150000,-111.6098175,
443175000,-111.7614594,
443200000,-111.8099136,
443225000,-111.8717194,
443250000,-111.8753967,
443275000,-111.7069168,
443300000,-111.7922363,
443325000,-111.7550354,
443350000,-111.8226471,
443375000,-111.6704865,
443400000,-111.7583618,
443425000,-111.9099426,
443450000,-111.7246323,
443475000,-111.4448853,
443500000,-111.5080261,
443525000,-111.5720978,
443550000,-111.69841,
443575000,-111.8177032,
443600000,-111.7247925,
443625000,-111.7898865,
443650000,-111.7006073,
443675000,-111.754837,
443700000,-111.8448715,
443725000,-111.9097137,
443750000,-111.87323,
443775000,-111.9850159,
443800000,-111.8305817,
443825000,-111.7953339,
443850000,-111.5860138,
443875000,-111.7552872,
443900000,-111.7787018,
443925000,-111.7252045,
443950000,-111.912735,
443975000,-111.6736679,
444000000,-111.0181122,
444025000,-111.7728424,
444050000,-111.8879318,
444075000,-111.7639542,
444100000,-111.9107742,
444125000,-111.8218842,
444150000,-111.8645096,
444175000,-111.7350082,
444200000,-111.7653198,
444225000,-111.8748016,
444250000,-111.8605728,
444275000,-111.7338562,
444300000,-111.6203766,
444325000,-111.8131638,
444350000,-111.8173599,
444375000,-111.6553574,
444400000,-111.8014603,
444425000,-111.7538834,
444450000,-111.7715073,
444475000,-111.9946289,
444500000,-111.5741119,
444525000,-111.7590332,
444550000,-111.8440094,
444575000,-111.8207397,
444600000,-111.9347763,
444625000,-111.7545242,
444650000,-111.8498993,
444675000,-111.682312,
444700000,-111.7550507,
444725000,-111.7985229,
444750000,-111.846817,
444775000,-111.825264,
444800000,-111.6155701,
444825000,-111.7159653,
444850000,-111.5064926,
444875000,-111.5645447,
444900000,-111.6818314,
444925000,-111.8213272,
444950000,-111.5851746,
444975000,-111.6340179,
445000000,-111.76194,
445025000,-111.7111511,
445050000,-110.8164978,
445075000,-111.6876373,
445100000,-111.8290634,
445125000,-111.7459869,
445150000,-111.8087692,
445175000,-111.7411804,
445200000,-111.6060944,
445225000,-111.7604446,
445250000,-111.8246002,
445275000,-111.6837234,
445300000,-111.7810822,
445325000,-111.7831345,
445350000,-111.6506882,
445375000,-111.6813736,
445400000,-111.6307068,
445425000,-111.8314362,
445450000,-111.6412964,
445475000,-111.7251511,
445500000,-111.4655991,
445525000,-111.723465,
445550000,-111.7817307,
445575000,-111.6456528,
445600000,-111.7710037,
445625000,-111.8850098,
445650000,-111.7089386,
445675000,-111.823494,
445700000,-111.7208176,
445725000,-111.8077393,
445750000,-111.693573,
445775000,-111.7395706,
445800000,-111.9120407,
445825000,-111.8909836,
445850000,-111.7663269,
445875000,-111.9107132,
445900000,-111.6866989,
445925000,-111.7979126,
445950000,-111.9069214,
445975000,-111.9065018,
446000000,-111.5355682,
446025000,-111.8119965,
446050000,-111.7043381,
446075000,-111.8091278,
446100000,-111.916153,
446125000,-111.9056091,
446150000,-111.7754669,
446175000,-111.8354874,
446200000,-111.8651886,
446225000,-111.6543579,
446250000,-111.8656006,
446275000,-111.8249512,
446300000,-111.8571472,
446325000,-111.822998,
446350000,-111.8300476,
446375000,-111.8251419,
446400000,-111.72229,
446425000,-111.6517639,
446450000,-111.7714691,
446475000,-111.7910843,
446500000,-111.721199,
446525000,-111.6524353,
446550000,-111.6095352,
446575000,-111.7777939,
446600000,-111.8178558,
446625000,-111.7677231,
446650000,-111.7851715,
446675000,-111.7611313,
446700000,-111.8485413,
446725000,-111.7239304,
446750000,-111.8685837,
446775000,-111.6490021,
446800000,-111.7314453,
446825000,-111.9273529,
446850000,-111.7331619,
446875000,-111.8256226,
446900000,-111.8100739,
446925000,-111.7757721,
446950000,-111.8011169,
446975000,-111.8341904,
447000000,-111.0449829,
447025000,-111.8605652,
447050000,-111.8550262,
447075000,-111.7890549,
